code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
301185,鸥玛软件,16.87,1.63,66836682.0,381303.27080999996,0.5704999999999999,133456.14478349997,171586.4718645,-95325.81770249999,-209716.7989455,3日排行,2026-06-08 16:30:39
301199,迈赫股份,20.35,1.14,86626827.09,345641.04008909996,0.39899999999999997,120974.36403118497,155538.46804009497,-86410.26002227499,-190102.572049005,3日排行,2026-06-08 16:30:39
603960,克来机电,21.71,0.23,233006464.0,187570.20351999998,0.08049999999999999,65649.57123199999,84406.591584,-46892.550879999995,-103163.611936,3日排行,2026-06-08 16:30:39
301255,通力科技,25.33,0.36,82475165.78,103918.7088828,0.126,36371.548108979994,46763.41899726,-25979.6772207,-57155.289885540005,3日排行,2026-06-08 16:30:39
301332,德尔玛,8.41,0.72,33304768.0,83928.01535999999,0.25199999999999995,29374.805375999993,37767.606911999996,-20982.003839999998,-46160.408448,3日排行,2026-06-08 16:30:39
002403,爱仕达,10.62,0.0,88407432.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3日排行,2026-06-08 16:30:39
003028,振邦智能,26.24,-0.61,46782588.9,-99880.82730149997,-0.21349999999999994,-34958.289555524985,-44946.37228567499,24970.206825374993,54934.45501582499,3日排行,2026-06-08 16:30:39
300532,今天国际,6.88,-0.58,63211006.02,-128318.3422206,-0.20299999999999996,-44911.419777209994,-57743.25399927,32079.58555515,70575.08822133,3日排行,2026-06-08 16:30:39
300472,*ST新元,8.02,-1.6,28915013.0,-161924.0728,-0.5599999999999999,-56673.42548,-72865.83276,40481.0182,89058.24004,3日排行,2026-06-08 16:30:39
301339,通行宝,11.27,-1.23,48472789.84,-208675.36026120002,-0.4305,-73036.37609142001,-93903.91211754,52168.840065300006,114771.44814366002,3日排行,2026-06-08 16:30:39
300366,ST创意,5.23,-2.24,29011981.5,-227453.93496,-0.784,-79608.877236,-102354.270732,56863.48374,125099.66422800002,3日排行,2026-06-08 16:30:39
300430,*ST益通,5.35,-0.93,72717367.24,-236695.03036619996,-0.32549999999999996,-82843.26062816998,-106512.76366478999,59173.75759154999,130182.26670140999,3日排行,2026-06-08 16:30:39
300245,ST天玑,6.38,-1.09,66431527.5,-253436.27741249997,-0.38149999999999995,-88702.69709437499,-114046.32483562498,63359.06935312499,139389.952576875,3日排行,2026-06-08 16:30:39
300525,博思软件,8.7,-0.57,133957717.7,-267245.64681149996,-0.19949999999999998,-93535.97638402498,-120260.54106517498,66811.41170287499,146985.105746325,3日排行,2026-06-08 16:30:39
301112,信邦智能,31.93,-1.02,75468272.84,-269421.73403880006,-0.3570000000000001,-94297.60691358002,-121239.78031746003,67355.43350970001,148181.95372134005,3日排行,2026-06-08 16:30:39
002577,雷柏科技,17.7,-1.28,63103344.8,-282702.984704,-0.44800000000000006,-98946.0446464,-127216.34311680001,70675.746176,155486.64158720002,3日排行,2026-06-08 16:30:39
603895,天永智能,32.66,-1.27,72705105.0,-323174.191725,-0.4445,-113110.96710375,-145428.38627625,80793.54793125,177745.80544875,3日排行,2026-06-08 16:30:39
300193,佳士科技,7.53,-1.83,50796912.8,-325354.2264839999,-0.6405,-113873.97926939996,-146409.40191779996,81338.55662099998,178944.82456619997,3日排行,2026-06-08 16:30:39
003029,吉大正元,18.05,-1.74,53757701.0,-327384.39908999996,-0.6089999999999999,-114584.53968149998,-147322.97959049998,81846.09977249999,180061.41949949999,3日排行,2026-06-08 16:30:39
300451,创业慧康,3.67,-1.08,93363223.6,-352912.98520799994,-0.37799999999999995,-123519.54482279997,-158810.8433436,88228.24630199999,194102.14186439998,3日排行,2026-06-08 16:30:39
300879,大叶股份,18.5,-1.86,56037208.04,-364802.2243404,-0.651,-127680.77851914,-164161.00095318002,91200.5560851,200641.22338722003,3日排行,2026-06-08 16:30:39
301399,英特科技,17.84,-2.35,45298336.12,-372578.814587,-0.8225,-130402.58510545,-167660.46656415,93144.70364675,204918.34802285003,3日排行,2026-06-08 16:30:39
300271,华宇软件,5.42,-1.81,59471301.6,-376750.695636,-0.6335000000000001,-131862.7434726,-169537.8130362,94187.673909,207212.88259980004,3日排行,2026-06-08 16:30:39
300645,正元智慧,13.71,-1.72,64951085.4,-391005.534108,-0.602,-136851.9369378,-175952.4903486,97751.383527,215053.04375940003,3日排行,2026-06-08 16:30:39
002367,康力电梯,5.47,-3.19,36675015.0,-409476.54247499997,-1.1165,-143316.78986624998,-184264.44411374998,102369.13561874999,225212.09836125,3日排行,2026-06-08 16:30:39
603602,纵横通信,13.0,-1.81,66842451.0,-423446.92708500003,-0.6335000000000001,-148206.42447975,-190551.11718825,105861.73177125001,232895.80989675003,3日排行,2026-06-08 16:30:39
