code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300563,神宇股份,28.16,-1.05,30657671.4,-1162300.0,-3.79,1998684.0,-3160984.0,2108631.0,-946331.0,即时,2026-06-24 10:11:21
603666,亿嘉和,27.63,-3.63,55822577.0,-1374974.0,-2.46,1012982.0,-2387956.0,3496351.0,-2126903.0,即时,2026-06-24 10:11:22
301137,哈焊华通,35.73,-2.51,46133730.46,-1465794.0,-3.18,-1034243.0,-431551.0,-553323.0,2019117.0,即时,2026-06-24 10:11:21
301380,挖金客,28.37,-3.63,17258188.75,-1496182.0,-8.67,0.0,-1496182.0,1064247.0,431936.0,即时,2026-06-24 10:11:21
603159,上海亚虹,21.06,-10.0,4342572.0,-1516320.0,-34.92,-558090.0,-958230.0,332748.0,1183572.0,即时,2026-06-24 10:11:22
003029,吉大正元,17.06,-3.72,23346866.0,-1569868.0,-6.72,0.0,-1569868.0,1752447.0,-182579.0,即时,2026-06-24 10:11:21
603583,捷昌驱动,22.86,-2.1,34666481.0,-1660925.0,-4.79,-2347508.0,686583.0,149549.0,1511376.0,即时,2026-06-24 10:11:22
300913,兆龙互连,57.28,0.09,396130546.06,-1661379.0,-0.42,-17417046.0,15755667.0,-2569782.0,4231160.0,即时,2026-06-24 10:11:21
605286,同力天启,27.61,-3.73,28863274.0,-1669490.0,-5.78,-152075.0,-1517415.0,769019.0,900471.0,即时,2026-06-24 10:11:22
003007,直真科技,38.65,-2.03,30994743.0,-1860281.0,-6.0,0.0,-1860281.0,-976729.0,2837010.0,即时,2026-06-24 10:11:21
300456,赛微电子,41.49,0.44,312163033.0,-1879119.0,-0.6,-10642909.0,8763790.0,-4673833.0,6552952.0,即时,2026-06-24 10:11:21
002845,同兴达,15.77,-0.5,87122346.0,-1952306.0,-2.24,1409901.0,-3362207.0,-3663850.0,5616156.0,即时,2026-06-24 10:11:21
002347,泰尔股份,6.11,-3.63,29653650.0,-2008028.0,-6.77,0.0,-2008028.0,1194312.0,813716.0,即时,2026-06-24 10:11:20
002559,亚威股份,10.59,0.47,106826576.0,-2057384.0,-1.93,-2006242.0,-51142.0,-3040221.0,5097605.0,即时,2026-06-24 10:11:20
301413,安培龙,72.68,-1.53,114513723.54,-2119334.0,-1.85,672470.0,-2791804.0,-105748.0,2225083.0,即时,2026-06-24 10:11:21
300195,长荣股份,5.66,-3.41,61732421.0,-2174917.0,-3.52,-2816238.0,641321.0,5536386.0,-3361469.0,即时,2026-06-24 10:11:21
301397,溯联股份,31.84,-0.78,67051174.4,-2203656.0,-3.29,-7919385.0,5715729.0,1441309.0,762347.0,即时,2026-06-24 10:11:21
603602,纵横通信,12.17,-3.57,32354381.0,-2232002.0,-6.9,-587864.0,-1644138.0,2447977.0,-215975.0,即时,2026-06-24 10:11:22
300472,*ST新元,7.83,-1.14,10624454.0,-2253085.0,-21.21,0.0,-2253085.0,1092150.0,1160935.0,即时,2026-06-24 10:11:21
603966,法兰泰克,9.0,-1.32,24787890.0,-2270167.0,-9.16,-2759347.0,489180.0,1295997.0,974170.0,即时,2026-06-24 10:11:22
300785,值得买,39.24,-1.43,66335444.75,-2392870.0,-3.61,1162208.0,-3555078.0,-1765799.0,4158669.0,即时,2026-06-24 10:11:21
